number_of_open_complaints,number_of_policies,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount
0,2,7743.918426,96961.0,64.0,24.0,99.0,81.377259
0,3,8169.746083,32799.0,104.0,7.0,27.0,499.2
0,1,3569.864625,0.0,101.0,12.0,38.0,1201.085226
0,2,10656.88195,72540.0,88.0,7.0,3.0,631.743039
0,1,2777.341885,65431.0,69.0,7.0,90.0,331.2
0,6,7550.41865,0.0,100.0,20.0,48.0,480.0
0,3,4727.354548,0.0,72.0,23.0,7.0,345.6
0,2,14274.55485,0.0,84.0,35.0,42.0,604.8
0,3,9559.340024,40672.0,121.0,28.0,99.0,580.8
0,7,8879.790017,52583.0,113.0,12.0,59.0,528.20086
0,7,5525.470004,64816.0,69.0,30.0,33.0,331.2
0,5,5923.208,36685.0,74.0,15.0,25.0,355.2
3,6,8501.652884,0.0,136.0,20.0,98.0,979.2
3,2,40235.9731,77143.0,125.0,5.0,49.0,176.006384
0,1,2584.824329,60942.0,64.0,11.0,56.0,288.205261
0,2,19278.81715,0.0,61.0,12.0,77.0,366.604732
0,2,11981.98481,21514.0,62.0,0.0,59.0,257.248789
0,1,3933.813993,25927.0,103.0,6.0,20.0,674.973614
0,1,2491.257604,25965.0,65.0,23.0,27.0,329.206567
0,9,7431.664369,27688.0,92.0,8.0,86.0,572.352362
0,7,7865.182898,75490.0,97.0,33.0,20.0,43.084332
0,2,15978.91049,33871.0,136.0,2.0,23.0,933.624655
2,1,2113.85703,0.0,65.0,27.0,37.0,468.0
0,6,8661.735884,85470.0,109.0,23.0,31.0,523.2
0,5,5625.307768,97095.0,70.0,4.0,8.0,208.035411
0,1,4592.150374,73604.0,114.0,15.0,89.0,184.222768
0,1,3709.919724,0.0,112.0,13.0,33.0,1082.898726
0,8,8208.929715,40646.0,103.0,22.0,6.0,494.4
0,3,5595.389905,74454.0,71.0,25.0,29.0,340.8
0,1,3413.62256,18168.0,87.0,25.0,50.0,417.6
0,7,6325.030596,0.0,89.0,4.0,86.0,614.572672
2,2,6393.874612,0.0,66.0,4.0,6.0,316.8
0,6,8738.401013,43597.0,110.0,20.0,24.0,528.0
0,1,4836.394361,0.0,140.0,15.0,87.0,672.0
0,2,24967.75842,66825.0,69.0,11.0,47.0,70.031111
5,2,5409.955926,0.0,62.0,1.0,9.0,297.6
1,1,2344.233188,0.0,74.0,13.0,42.0,532.8
0,2,15173.96841,22448.0,126.0,20.0,32.0,604.8
0,2,11124.20636,42596.0,96.0,8.0,82.0,42.293622
0,5,4863.266809,0.0,70.0,3.0,35.0,646.785442
1,3,5577.54128,97868.0,70.0,5.0,22.0,267.786573
0,1,4526.94696,92921.0,112.0,35.0,49.0,109.28708
0,1,2519.569496,41372.0,64.0,21.0,32.0,307.2
0,8,4892.422239,26660.0,63.0,23.0,40.0,453.6
1,2,18943.26899,58851.0,79.0,11.0,33.0,494.187643
0,9,8564.768226,95697.0,107.0,29.0,29.0,178.006524
0,1,4419.539523,0.0,112.0,16.0,12.0,537.6
1,4,5637.740051,0.0,84.0,4.0,52.0,403.2
0,8,5047.483378,81741.0,64.0,10.0,94.0,186.448395
0,8,4913.118904,48295.0,63.0,25.0,96.0,290.301553
0,3,5799.063709,65538.0,72.0,24.0,86.0,261.341223
0,3,5568.984683,53997.0,69.0,26.0,3.0,345.158393
0,1,3861.486269,93272.0,95.0,3.0,54.0,281.110788
0,1,2912.913958,68899.0,74.0,6.0,60.0,66.103422
0,2,6980.325287,0.0,67.0,20.0,14.0,321.6
0,7,6769.324811,0.0,97.0,31.0,43.0,698.4
0,7,8193.555045,54950.0,103.0,25.0,75.0,480.578584
1,6,7519.133631,96306.0,95.0,12.0,17.0,185.355353
1,1,3746.03079,70342.0,96.0,3.0,99.0,685.907341
0,1,2592.437797,72421.0,65.0,8.0,23.0,312.0
3,1,4548.291613,0.0,132.0,5.0,88.0,950.4
0,1,2885.002508,77748.0,72.0,1.0,51.0,7.214579
0,3,4883.551402,19096.0,64.0,17.0,5.0,374.8996
0,8,9061.057741,73876.0,112.0,19.0,71.0,419.303041
0,2,11177.7521,20742.0,100.0,17.0,52.0,455.851876
0,1,4364.311891,44804.0,114.0,15.0,13.0,778.350073
0,2,22940.38215,52993.0,64.0,16.0,86.0,304.699889
0,8,4926.282836,49185.0,61.0,11.0,92.0,126.950071
0,1,5149.301306,26877.0,131.0,5.0,2.0,628.8
1,2,8016.747629,82828.0,67.0,14.0,36.0,217.472776
0,1,2538.857089,99824.0,63.0,1.0,56.0,302.4
0,2,10498.92645,30352.0,89.0,21.0,13.0,146.110685
0,1,2448.646138,0.0,69.0,7.0,68.0,331.2
0,9,6057.07208,27681.0,83.0,13.0,62.0,398.4
0,6,8295.837442,85478.0,103.0,29.0,15.0,224.159416
4,1,2786.661219,94310.0,70.0,1.0,76.0,430.769347
0,2,25464.82059,13663.0,97.0,1.0,66.0,465.6
0,5,11469.62991,10384.0,151.0,5.0,72.0,914.434097
0,1,3557.368368,17272.0,93.0,30.0,58.0,446.4
0,9,8317.302513,64367.0,104.0,2.0,14.0,96.431061
0,4,7601.951104,47519.0,96.0,21.0,2.0,245.248248
0,2,9426.971158,26263.0,85.0,11.0,31.0,475.159732
0,2,6418.849149,0.0,63.0,30.0,34.0,556.85728
0,9,6788.084852,0.0,93.0,2.0,70.0,855.341729
0,1,3358.660979,77309.0,83.0,22.0,6.0,596.320943
0,1,2439.930981,50876.0,61.0,13.0,60.0,171.248196
1,3,4505.85011,20284.0,65.0,14.0,84.0,532.806637
0,1,2309.596399,22567.0,69.0,6.0,12.0,496.8
0,1,2541.523959,63546.0,64.0,1.0,53.0,131.813652
0,5,6414.081362,0.0,89.0,0.0,12.0,640.8
0,1,2585.206268,28137.0,65.0,23.0,2.0,312.0
0,1,2961.31408,22608.0,77.0,5.0,10.0,369.6
0,1,2759.978287,92296.0,69.0,4.0,65.0,331.2
5,3,3341.6835,0.0,69.0,9.0,72.0,331.2
0,4,5169.49937,12430.0,73.0,22.0,13.0,350.4
0,1,4117.37239,0.0,116.0,19.0,99.0,1301.796063
0,8,5552.596353,50470.0,71.0,1.0,87.0,377.498287
0,2,7285.030983,44788.0,61.0,6.0,48.0,386.031248
1,2,13916.93446,52423.0,119.0,2.0,80.0,571.2
0,3,11044.42715,29696.0,139.0,17.0,41.0,478.107847
0,1,3531.039178,26884.0,89.0,11.0,84.0,238.132215
0,1,2759.618207,64388.0,69.0,12.0,51.0,331.2
0,2,6500.409697,0.0,61.0,13.0,37.0,292.8
0,7,6369.262355,34498.0,83.0,30.0,72.0,398.4
0,2,13083.48622,73060.0,108.0,9.0,78.0,518.4
0,1,2150.906016,0.0,63.0,8.0,83.0,453.6
0,9,8447.888167,61337.0,105.0,35.0,46.0,2.54009
0,3,5075.420953,0.0,73.0,28.0,8.0,350.4
0,1,3527.851585,59496.0,88.0,22.0,64.0,189.144728
1,5,6259.510365,37813.0,78.0,4.0,26.0,39.781368
0,2,16681.32634,55907.0,104.0,23.0,64.0,499.2
0,7,5791.610721,80480.0,72.0,6.0,55.0,242.842607
0,2,7980.488637,72734.0,66.0,7.0,96.0,195.218968
0,1,2767.499996,0.0,72.0,27.0,60.0,22.326388
0,1,2975.256549,36548.0,76.0,10.0,95.0,547.2
0,1,4178.586494,62113.0,104.0,1.0,0.0,5.894778
0,5,4734.257944,0.0,67.0,7.0,75.0,747.458052
0,1,4315.788632,41252.0,109.0,25.0,31.0,514.059402
0,4,6126.568309,61139.0,76.0,4.0,16.0,364.8
0,1,2694.599099,26744.0,68.0,16.0,61.0,326.4
0,3,9338.08481,0.0,132.0,17.0,34.0,950.4
0,2,18680.99387,74640.0,66.0,0.0,44.0,375.514273
1,1,2551.349248,88126.0,64.0,27.0,71.0,151.973156
1,1,2808.078361,55005.0,70.0,31.0,39.0,336.0
0,4,9710.286449,33190.0,123.0,1.0,95.0,40.950769
4,2,15190.65404,0.0,71.0,4.0,64.0,839.593218
0,1,4069.776372,0.0,117.0,0.0,42.0,609.801279
2,9,6612.220871,0.0,97.0,31.0,34.0,669.399277
1,1,2030.783687,0.0,64.0,0.0,8.0,731.479725
1,4,5090.44875,25226.0,71.0,13.0,97.0,340.8
0,1,3353.381136,63398.0,83.0,29.0,46.0,292.206784
0,9,8532.989751,30092.0,108.0,33.0,90.0,192.265438
0,1,2647.519741,37876.0,69.0,13.0,15.0,300.056383
0,4,6071.907243,12201.0,84.0,14.0,63.0,604.8
0,3,9061.767848,37970.0,115.0,8.0,44.0,124.967415
0,1,2531.586761,28898.0,67.0,15.0,85.0,82.811346
0,1,2467.129805,23845.0,61.0,33.0,34.0,292.8
4,1,3452.414955,65773.0,89.0,24.0,35.0,245.308491
0,4,4481.387593,0.0,69.0,1.0,25.0,232.183503
0,2,21235.44557,0.0,86.0,29.0,45.0,568.746405
1,1,3370.074728,0.0,95.0,14.0,15.0,476.903351
1,1,3746.751625,41479.0,94.0,14.0,38.0,19.575683
0,1,5129.608404,72433.0,126.0,34.0,48.0,343.139611
0,2,12300.005,74586.0,103.0,14.0,19.0,494.4
0,2,19644.76296,67326.0,69.0,17.0,32.0,331.2
0,2,35900.07644,25285.0,114.0,12.0,84.0,547.2
0,4,6838.767672,15871.0,89.0,20.0,19.0,427.2
1,3,6519.287872,38795.0,82.0,30.0,41.0,393.6
0,8,5712.380598,24882.0,72.0,13.0,20.0,345.6
0,1,5126.54272,33169.0,128.0,33.0,14.0,614.4
0,5,4984.618655,86305.0,62.0,1.0,99.0,80.73124
0,1,4102.199975,0.0,112.0,31.0,21.0,537.6
0,1,4111.197013,32210.0,103.0,16.0,97.0,494.4
0,5,11085.87709,69090.0,139.0,24.0,11.0,387.222556
0,3,4745.680421,0.0,63.0,23.0,88.0,523.337427
1,7,5837.528088,83308.0,73.0,3.0,81.0,419.471438
0,2,19190.31894,39034.0,68.0,10.0,55.0,466.446708
1,3,6444.076976,46750.0,82.0,20.0,74.0,672.026958
1,9,7255.577594,39786.0,91.0,2.0,91.0,365.835977
5,7,8197.712164,56788.0,108.0,22.0,34.0,579.710188
0,1,4554.911887,90156.0,114.0,16.0,6.0,388.346716
1,3,7069.740965,63867.0,89.0,21.0,4.0,432.361631
0,1,4743.694528,83413.0,118.0,0.0,1.0,134.801691
0,1,4019.384424,0.0,118.0,2.0,48.0,566.4
0,1,2674.730716,56342.0,69.0,12.0,89.0,331.2
0,5,9206.429641,55542.0,117.0,1.0,76.0,310.651386
1,2,23187.14574,58466.0,66.0,7.0,79.0,316.8
0,4,4770.550911,12964.0,65.0,2.0,37.0,362.774545
0,1,3768.086327,43412.0,94.0,33.0,38.0,509.722387
1,1,2893.739608,82611.0,74.0,23.0,87.0,355.2
0,2,11611.94584,28915.0,76.0,10.0,49.0,364.8
0,1,2554.551152,0.0,70.0,19.0,27.0,336.0
0,1,3226.516193,91774.0,81.0,4.0,21.0,285.020982
0,1,2227.072755,27972.0,61.0,7.0,38.0,292.8
0,2,10623.40552,0.0,96.0,11.0,16.0,460.8
2,9,8304.688878,0.0,122.0,22.0,14.0,681.328474
0,9,5155.529312,77857.0,64.0,0.0,99.0,160.62847
0,3,4407.769164,0.0,62.0,18.0,34.0,114.097383
0,1,2955.495724,56502.0,74.0,15.0,78.0,355.2
0,1,3900.906002,95018.0,97.0,21.0,81.0,315.879728
4,1,4531.372981,23705.0,122.0,33.0,2.0,585.6
0,1,2813.309659,72333.0,70.0,10.0,20.0,177.224451
0,4,7196.721128,0.0,107.0,22.0,96.0,770.4
0,7,6301.102478,47622.0,80.0,15.0,13.0,305.544034
0,3,7799.440458,0.0,105.0,33.0,7.0,504.0
1,3,8292.626726,79632.0,106.0,7.0,72.0,344.048739
1,2,18534.61157,16154.0,62.0,31.0,45.0,91.355165
0,1,2906.298309,72211.0,73.0,12.0,1.0,44.912125
0,5,6089.77238,70892.0,76.0,21.0,32.0,206.709951
0,9,5016.144667,49367.0,63.0,16.0,40.0,69.230355
0,7,5680.467468,90353.0,70.0,3.0,64.0,72.617605
0,1,4582.155128,49558.0,115.0,1.0,73.0,552.0
0,2,8663.550386,93485.0,72.0,31.0,40.0,127.104785
0,8,5274.20076,10629.0,74.0,17.0,15.0,532.8
0,1,2620.601718,10237.0,72.0,31.0,97.0,253.637853
1,1,4515.184003,87517.0,112.0,1.0,28.0,802.278237
0,9,5533.229132,23241.0,70.0,11.0,14.0,504.0
0,4,5216.914471,60861.0,66.0,8.0,82.0,65.425125
0,8,7860.086842,21726.0,104.0,20.0,79.0,697.010998
2,9,5016.553079,36313.0,67.0,3.0,38.0,300.375887
0,1,3351.567048,29160.0,87.0,25.0,62.0,417.6
0,5,6732.202033,0.0,99.0,15.0,79.0,712.8
0,9,4974.8733,48139.0,63.0,9.0,41.0,329.494
5,3,4739.297046,0.0,76.0,28.0,55.0,38.792481
0,8,6086.431746,13688.0,84.0,25.0,2.0,403.2
0,9,5016.641406,0.0,73.0,16.0,77.0,525.6
0,2,7341.794924,27649.0,63.0,3.0,63.0,302.4
0,1,3215.196994,24191.0,80.0,11.0,32.0,103.750234
0,1,2533.796807,0.0,71.0,11.0,77.0,517.056582
0,4,5340.535477,58493.0,67.0,13.0,53.0,321.6
0,1,3644.833554,82477.0,90.0,1.0,69.0,432.0
0,7,6382.047596,88663.0,79.0,20.0,86.0,379.2
0,1,4303.637883,74057.0,109.0,27.0,24.0,523.2
2,8,4228.734374,0.0,63.0,2.0,82.0,302.4
3,2,10426.08551,52342.0,66.0,28.0,28.0,316.8
0,1,2484.747576,42012.0,63.0,13.0,84.0,40.754246
0,2,8232.760182,56021.0,69.0,20.0,38.0,279.51121
0,2,21768.69952,35124.0,137.0,18.0,46.0,986.4
1,1,2160.920387,0.0,62.0,4.0,49.0,439.001718
0,1,4423.690041,0.0,125.0,8.0,55.0,900.0
0,1,3691.765242,37202.0,93.0,30.0,86.0,322.528829
5,4,4940.508153,65985.0,71.0,3.0,47.0,42.43131
4,2,8503.942634,87771.0,74.0,8.0,9.0,355.2
2,2,41143.09011,63624.0,115.0,10.0,40.0,306.337632
0,9,10419.16743,80192.0,129.0,8.0,69.0,200.662297
0,1,4139.89767,35945.0,105.0,14.0,25.0,756.0
0,2,7627.660848,93004.0,63.0,31.0,2.0,205.957043
0,4,6162.369756,0.0,89.0,4.0,24.0,941.347502
0,3,5757.489397,81491.0,72.0,21.0,24.0,61.715527
0,2,39365.29616,99875.0,108.0,12.0,37.0,114.972914
0,1,5555.492159,51705.0,139.0,26.0,79.0,545.291103
0,2,9594.78115,31421.0,81.0,5.0,95.0,388.8
0,1,5411.936509,81531.0,135.0,23.0,50.0,420.434259
0,6,5318.89664,25134.0,67.0,3.0,0.0,321.6
0,3,7731.713059,37386.0,97.0,1.0,4.0,465.6
4,1,2004.350666,0.0,66.0,16.0,35.0,316.8
0,6,5510.965059,99553.0,68.0,14.0,85.0,111.586995
0,9,11158.12643,0.0,161.0,19.0,71.0,1159.2
2,6,5390.27165,70705.0,69.0,31.0,61.0,272.024652
0,1,2658.217729,22724.0,69.0,21.0,39.0,9.424668
0,9,8826.611996,26320.0,111.0,3.0,92.0,603.819794
0,8,4713.404623,0.0,69.0,7.0,90.0,806.534801
0,1,2393.915369,0.0,70.0,24.0,10.0,425.266308
0,2,11895.18188,88218.0,99.0,9.0,25.0,50.32306
0,9,5580.960642,25180.0,70.0,21.0,44.0,235.895575
0,9,8617.550432,48091.0,108.0,30.0,66.0,132.041491
0,1,3940.123576,92539.0,100.0,1.0,55.0,25.713622
1,1,2448.765205,40658.0,61.0,24.0,79.0,38.379869
0,1,4439.677708,75453.0,112.0,6.0,90.0,163.9498
0,1,2534.946955,94003.0,64.0,14.0,39.0,307.2
0,1,2393.915369,0.0,70.0,24.0,10.0,425.266308
1,1,2681.332102,0.0,71.0,2.0,94.0,340.8
0,1,4272.80504,0.0,114.0,0.0,75.0,1343.619461
0,2,20186.34693,0.0,79.0,14.0,22.0,379.2
0,5,4984.618655,86305.0,62.0,1.0,99.0,80.73124
0,8,5246.278375,28909.0,66.0,15.0,66.0,456.702735
1,3,8827.229838,0.0,123.0,35.0,38.0,1088.38378
1,1,3269.013926,26140.0,84.0,23.0,37.0,403.2
0,2,16979.79757,35095.0,73.0,25.0,56.0,525.6
0,1,2479.920134,31678.0,63.0,7.0,3.0,76.629988
0,2,7200.566588,28245.0,62.0,0.0,16.0,297.6
0,2,7917.119912,0.0,72.0,0.0,97.0,345.6
1,2,24061.11048,19168.0,106.0,12.0,54.0,508.8
0,2,23295.06014,86481.0,65.0,9.0,69.0,189.971267
4,2,7553.936525,38008.0,68.0,12.0,40.0,321.789644
0,1,2405.618791,63032.0,61.0,5.0,79.0,404.550554
4,1,4865.371797,27228.0,129.0,19.0,61.0,238.262773
1,2,16388.09542,0.0,68.0,5.0,4.0,483.578159
0,1,2611.14858,13424.0,71.0,30.0,78.0,340.8
0,3,8688.754812,59098.0,110.0,31.0,73.0,665.931223
0,9,8564.768226,95697.0,107.0,29.0,29.0,178.006524
0,2,7019.177186,26806.0,63.0,32.0,19.0,302.4
0,2,8114.409136,30595.0,69.0,22.0,36.0,446.08476
0,3,4864.382304,88079.0,61.0,16.0,37.0,121.88814
0,2,8569.422637,99803.0,71.0,1.0,67.0,189.143402
0,2,17793.60797,0.0,118.0,26.0,43.0,1118.990694
1,1,2649.207711,36283.0,68.0,14.0,63.0,291.410965
0,1,4582.899414,66991.0,115.0,1.0,71.0,399.617715
2,1,2691.70088,34322.0,70.0,20.0,46.0,336.0
1,1,2466.376803,44855.0,63.0,3.0,71.0,103.607499
1,7,9277.472901,97729.0,115.0,4.0,48.0,221.047584
0,1,4142.561212,48263.0,104.0,2.0,32.0,674.863718
0,2,27990.27159,68343.0,79.0,20.0,78.0,379.2
0,3,9409.143498,76847.0,118.0,16.0,52.0,31.58501
0,1,2581.022016,35795.0,65.0,25.0,53.0,312.0
0,2,7637.111954,0.0,71.0,1.0,29.0,340.8
0,1,2471.077732,53074.0,61.0,5.0,86.0,268.773368
0,1,2302.818965,0.0,63.0,13.0,48.0,732.638975
0,3,8716.368952,28743.0,112.0,9.0,13.0,537.6
1,4,5207.985921,81839.0,65.0,23.0,39.0,74.666163
0,1,2719.506996,14030.0,72.0,11.0,3.0,345.6
0,1,2452.726922,32764.0,61.0,30.0,23.0,292.953446
0,1,3829.090645,74775.0,95.0,18.0,35.0,676.658911
0,7,8873.525122,53503.0,114.0,3.0,43.0,547.2
0,2,15925.05739,34455.0,135.0,8.0,69.0,648.0
0,1,2952.360309,52198.0,74.0,2.0,62.0,355.2
2,2,15923.95503,64429.0,133.0,1.0,58.0,222.080015
0,2,7285.030983,44788.0,61.0,6.0,48.0,386.031248
0,2,13104.30284,30130.0,110.0,22.0,12.0,528.0
0,1,2436.839358,0.0,65.0,34.0,84.0,149.241472
0,9,9035.671134,34337.0,113.0,20.0,44.0,542.4
1,2,17250.74771,22276.0,111.0,19.0,73.0,783.211084
0,1,2549.080421,52980.0,64.0,33.0,93.0,191.945693
0,2,8954.840118,97736.0,74.0,19.0,22.0,60.090984
0,1,2467.97792,0.0,67.0,0.0,14.0,222.903462
1,2,7700.619936,0.0,73.0,18.0,16.0,792.868448
0,1,3776.665506,68727.0,94.0,19.0,76.0,386.520235
0,2,8044.872393,71391.0,67.0,29.0,39.0,284.000172
0,3,5029.671927,62271.0,63.0,30.0,52.0,25.478179
0,8,6179.699689,0.0,86.0,12.0,96.0,412.8
0,3,5678.050167,0.0,76.0,8.0,44.0,364.8
0,1,4089.429492,28506.0,104.0,27.0,37.0,499.2
0,1,3142.87734,0.0,86.0,17.0,35.0,412.8
0,2,22895.34606,0.0,94.0,14.0,17.0,676.8
0,4,5586.893159,94161.0,69.0,0.0,65.0,108.989737
0,2,12105.29422,33345.0,102.0,34.0,37.0,694.078608
4,6,11971.97765,64195.0,158.0,0.0,27.0,618.288849
0,2,15328.45723,0.0,138.0,1.0,34.0,688.828746
0,8,5424.256733,67414.0,68.0,7.0,37.0,148.778455
0,3,4981.825724,33176.0,63.0,22.0,75.0,302.4
0,2,14635.45158,0.0,139.0,5.0,56.0,667.2
0,3,6862.866306,56779.0,86.0,21.0,16.0,435.388932
0,2,13745.04802,40810.0,114.0,8.0,14.0,780.378964
0,2,8111.651948,30622.0,68.0,22.0,86.0,326.4
0,2,22712.02364,14119.0,67.0,4.0,53.0,68.019973
0,2,8160.587729,24980.0,71.0,34.0,14.0,511.2
0,1,3919.366722,66676.0,97.0,0.0,40.0,558.099357
1,2,7286.155383,0.0,69.0,4.0,83.0,669.716478
0,2,7589.634,0.0,69.0,30.0,97.0,331.2
0,2,9032.370378,0.0,82.0,24.0,21.0,157.208336
0,3,5555.556089,41853.0,71.0,17.0,51.0,155.511553
0,2,8257.666512,23815.0,73.0,4.0,47.0,424.330166
0,1,2721.749756,22885.0,73.0,20.0,46.0,386.245297
0,3,5230.092742,32630.0,66.0,26.0,40.0,202.961374
0,6,6273.911874,18577.0,86.0,21.0,76.0,412.8
0,3,5866.068903,75952.0,73.0,5.0,17.0,350.4
0,2,8802.188243,96390.0,73.0,17.0,47.0,316.977588
0,2,8722.895091,25680.0,73.0,10.0,93.0,332.40907
0,7,8178.521899,0.0,112.0,17.0,29.0,806.4
3,1,2442.216651,0.0,74.0,15.0,9.0,532.8
0,1,2919.710443,41456.0,73.0,11.0,19.0,257.380112
0,3,6366.225775,44368.0,80.0,5.0,72.0,384.0
0,2,17114.32815,70961.0,85.0,19.0,8.0,408.0
0,1,2395.57,21986.0,63.0,1.0,9.0,333.696228
0,1,2987.949471,0.0,83.0,14.0,22.0,708.693556
0,2,12780.276,33514.0,105.0,33.0,2.0,265.215014
0,1,3906.669584,60230.0,98.0,13.0,91.0,8.129056
1,1,2594.591182,0.0,70.0,17.0,47.0,494.196873
0,6,5267.848664,40818.0,66.0,6.0,3.0,316.8
0,5,9095.049868,37937.0,116.0,11.0,42.0,556.8
0,6,7122.273163,64571.0,89.0,34.0,91.0,452.115601
0,3,9117.441695,0.0,126.0,29.0,61.0,421.906803
0,1,3486.699561,0.0,95.0,12.0,5.0,684.0
0,9,7297.687812,24672.0,93.0,9.0,44.0,669.6
1,1,2502.209885,0.0,74.0,26.0,95.0,355.2
0,2,9955.490835,0.0,96.0,1.0,79.0,460.8
2,2,7094.158873,72878.0,61.0,0.0,58.0,45.463345
0,2,12280.76661,88340.0,102.0,16.0,1.0,489.6
0,3,5773.90039,52278.0,73.0,31.0,91.0,234.997994
0,1,4904.894731,12902.0,139.0,3.0,51.0,667.2
0,1,3423.822189,99816.0,86.0,0.0,0.0,172.913031
1,1,2689.16845,26554.0,68.0,18.0,86.0,391.687368
0,1,3109.007806,77485.0,77.0,0.0,87.0,355.909266
1,2,22425.25604,22537.0,64.0,24.0,87.0,307.2
0,6,5705.547071,76522.0,71.0,31.0,71.0,340.8
3,1,2063.387895,0.0,64.0,22.0,34.0,602.911057
0,3,5096.673223,22886.0,65.0,9.0,81.0,312.0
0,1,4101.935985,0.0,115.0,1.0,34.0,552.0
0,1,2537.929538,25506.0,65.0,10.0,16.0,312.0
0,1,3651.69247,0.0,110.0,7.0,70.0,1265.387328
1,2,10014.05568,0.0,98.0,19.0,17.0,705.6
0,9,5205.90965,0.0,72.0,18.0,91.0,345.6
1,1,2847.965582,96357.0,71.0,4.0,69.0,238.245103
0,2,11513.35549,16266.0,100.0,11.0,23.0,1177.323534
0,9,7588.35586,76516.0,95.0,13.0,15.0,661.008979
0,1,2389.310128,20484.0,61.0,3.0,89.0,181.218317
0,3,5066.827444,40215.0,64.0,11.0,22.0,98.480884
0,2,36860.90798,22854.0,122.0,28.0,53.0,878.4
1,1,3961.58618,0.0,118.0,6.0,34.0,264.642948
2,9,8476.80656,55217.0,107.0,9.0,9.0,696.115596
0,2,10110.76997,76276.0,86.0,24.0,19.0,93.309811
0,1,2476.480866,47918.0,62.0,2.0,51.0,246.256648
3,5,4462.997006,0.0,73.0,35.0,52.0,350.4
0,1,3141.252909,43499.0,80.0,8.0,44.0,529.490007
0,1,2496.140812,0.0,72.0,14.0,58.0,518.4
3,2,6861.278936,0.0,71.0,11.0,21.0,476.197355
0,1,4983.178714,21497.0,128.0,31.0,58.0,614.4
0,1,2227.072755,27972.0,61.0,7.0,38.0,292.8
0,2,9670.181104,20942.0,84.0,12.0,59.0,403.2
0,4,5088.687654,0.0,71.0,31.0,52.0,511.2
0,1,5437.908293,23339.0,138.0,8.0,31.0,666.307195
0,1,5033.693296,77031.0,125.0,17.0,17.0,600.0
0,2,14019.83314,31739.0,71.0,10.0,29.0,469.882367
0,5,4877.61238,0.0,66.0,4.0,30.0,420.39344
0,1,3449.494119,25236.0,89.0,2.0,26.0,427.2
1,1,3771.617797,0.0,103.0,25.0,16.0,685.227276
0,8,5824.817366,40964.0,74.0,7.0,57.0,355.2
0,1,4379.92784,40896.0,109.0,3.0,61.0,319.294289
0,3,5793.157728,95733.0,72.0,19.0,82.0,475.423848
3,1,2725.680297,39161.0,71.0,8.0,84.0,340.8
0,5,5790.565333,84551.0,72.0,10.0,82.0,28.92584
0,3,8502.237137,12843.0,111.0,6.0,47.0,1143.494486
0,1,2476.588891,71551.0,62.0,10.0,19.0,297.6
0,1,2426.95904,0.0,71.0,2.0,5.0,511.2
1,4,5897.986595,77835.0,74.0,2.0,30.0,43.618784
0,7,4617.391775,16764.0,61.0,13.0,79.0,292.8
0,2,12521.42105,39007.0,105.0,29.0,16.0,1023.844984
0,3,9079.823377,20290.0,113.0,6.0,75.0,766.519022
0,2,7777.201669,46182.0,65.0,23.0,27.0,2.574682
0,7,5601.68063,11920.0,74.0,20.0,27.0,355.2
0,1,3459.037949,97162.0,86.0,0.0,63.0,32.715179
1,6,9061.951591,42743.0,117.0,5.0,86.0,101.288057
0,2,6866.093807,0.0,64.0,18.0,59.0,40.44586
3,1,2659.70565,0.0,87.0,4.0,4.0,420.041981
2,2,12332.51669,85789.0,105.0,18.0,54.0,122.302824
0,2,21172.38983,0.0,82.0,24.0,86.0,588.269018
0,1,3677.907634,31349.0,93.0,10.0,32.0,446.4
0,2,9816.528302,37256.0,62.0,15.0,7.0,128.969729
0,3,4922.165949,0.0,69.0,2.0,76.0,331.2
0,5,7583.962264,0.0,102.0,27.0,29.0,848.161322
0,1,2685.901421,58166.0,67.0,3.0,19.0,91.914969
1,3,4132.58858,0.0,63.0,4.0,55.0,453.6
0,2,8622.835375,97361.0,73.0,6.0,85.0,350.4
0,1,4277.560211,75921.0,106.0,32.0,4.0,609.680428
0,2,20096.89337,92766.0,71.0,17.0,15.0,379.029102
0,4,4770.550911,12964.0,65.0,2.0,37.0,362.774545
0,3,7025.65076,48117.0,88.0,4.0,51.0,422.4
0,2,8265.379176,0.0,77.0,17.0,41.0,554.4
1,2,24552.8746,0.0,118.0,18.0,66.0,966.541071
0,1,4407.97312,66152.0,111.0,14.0,18.0,532.8
0,1,2482.195895,31093.0,64.0,1.0,22.0,274.956819
1,1,3858.867206,0.0,107.0,15.0,58.0,513.6
0,4,11572.10339,0.0,166.0,4.0,49.0,1195.2
0,1,3645.464325,19121.0,95.0,1.0,18.0,915.188647
0,3,4362.772279,0.0,65.0,11.0,46.0,468.0
1,3,10425.98532,68563.0,131.0,6.0,44.0,350.097052
1,5,7025.04419,24726.0,92.0,18.0,75.0,150.693773
0,3,7388.733207,0.0,97.0,31.0,24.0,638.371157
0,1,2927.734329,51991.0,73.0,4.0,95.0,124.376921
0,7,8356.181097,0.0,118.0,25.0,29.0,153.176419
0,3,8718.056722,89096.0,111.0,1.0,50.0,64.98293
0,2,35227.29912,23031.0,148.0,26.0,76.0,710.4
0,2,8697.882675,29540.0,73.0,3.0,23.0,350.4
0,1,3554.845264,58557.0,88.0,4.0,83.0,55.510526
